stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding,stop_timezone
TCAR:COQUE2,,"Les Coquets","",49.462459,1.076668,,,0,TCAR:ST:COQUE,1,
TCAR:COQUE3,,"Les Coquets","",49.4617,1.07626,,,0,TCAR:ST:COQUE,1,
TCAR:CORBE0,,"Long Corbeil","",49.424462,1.13425,,,0,TCAR:ST:CORBE,0,
TCAR:CORBE1,,"Long Corbeil","",49.424799,1.134655,,,0,TCAR:ST:CORBE,0,
TCAR:CORBU1,,"Lycée Le Corbusier","",49.387407,1.064115,,,0,TCAR:ST:CORBU,0,
TCAR:CORBU2,,"Lycée Le Corbusier","",49.387333,1.063887,,,0,TCAR:ST:CORBU,0,
TCAR:CORN21,,"Corneille","",49.380969,1.104844,,,0,TCAR:ST:CORNE,0,
TCAR:CORNE0,,"Corneille","",49.380888,1.10475,,,0,TCAR:ST:CORNE,0,
TCAR:CORNI1,,"Chemin de la Corniche","",49.444458,1.041316,,,0,TCAR:ST:CORNI,1,
TCAR:CORNI2,,"Chemin de la Corniche","",49.444646,1.041228,,,0,TCAR:ST:CORNI,1,
TCAR:COTEA0,,"Coteau","",49.460386,1.057231,,,0,TCAR:ST:COTEA,0,
TCAR:COTEA1,,"Coteau","",49.460323,1.058101,,,0,TCAR:ST:COTEA,0,
TCAR:COTTA0,,"Les Cottages","",49.460345,1.093728,,,0,TCAR:ST:COTTA,1,
TCAR:COTTA1,,"Les Cottages","",49.460593,1.094204,,,0,TCAR:ST:COTTA,1,
TCAR:COTYR0,,"Président Coty","",49.400697,1.176091,,,0,TCAR:ST:COTYR,1,
TCAR:COTYR1,,"Président Coty","",49.401564,1.176318,,,0,TCAR:ST:COTYR,1,
TCAR:COULO0,,"Coulon","",49.448324,1.079717,,,0,TCAR:ST:COULO,0,
TCAR:COUPE1,,"Couperin","",49.450268,1.138342,,,0,TCAR:ST:COUPE,1,
TCAR:COUPE2,,"Couperin","",49.450315,1.138507,,,0,TCAR:ST:COUPE,1,
TCAR:COURL0,,"Courlis","",49.484824,1.061777,,,0,TCAR:ST:COURL,0,
TCAR:COURL1,,"Courlis","",49.486764,1.06257,,,0,TCAR:ST:COURL,0,
TCAR:COURS0,,"Champ de Courses","",49.401475,1.075679,,,0,TCAR:ST:COURS,1,
TCAR:COURS1,,"Champ de Courses","",49.401353,1.076068,,,0,TCAR:ST:COURS,1,
TCAR:COUVE0,,"Allée du Couvent","",49.333728,1.131171,,,0,TCAR:ST:COUVE,1,
TCAR:COUVE1,,"Allée du Couvent","",49.33405,1.131225,,,0,TCAR:ST:COUVE,1,
TCAR:CPIER0,,"Côte Pierreuse","",49.463728,1.098553,,,0,TCAR:ST:CPIER,1,
TCAR:CPIER1,,"Côte Pierreuse","",49.464171,1.099672,,,0,TCAR:ST:CPIER,1,
TCAR:CREVI0,,"Crevier","",49.454147,1.084232,,,0,TCAR:ST:CREVI,1,
TCAR:CREVI1,,"Crevier","",49.453921,1.084926,,,0,TCAR:ST:CREVI,1,
TCAR:CROCH0,,"Gabriel Crochet","",49.405357,1.168373,,,0,TCAR:ST:CROCH,1,
TCAR:CROCH1,,"Gabriel Crochet","",49.405332,1.168621,,,0,TCAR:ST:CROCH,1,
TCAR:CROIS0,,"Chemin de Croisset","",49.44556,1.045242,,,0,TCAR:ST:CROIS,0,
TCAR:CROIS1,,"Chemin de Croisset","",49.446337,1.045595,,,0,TCAR:ST:CROIS,0,
TCAR:CROIX1,,"Croix Vaubois","",49.467865,1.068089,,,0,TCAR:ST:CROIX,0,
TCAR:CROIX2,,"Croix Vaubois","",49.468124,1.067959,,,0,TCAR:ST:CROIX,0,
TCAR:CROUT0,,"Centre Routier","",49.411248,1.032558,,,0,TCAR:ST:CROUT,1,
TCAR:CROUT1,,"Centre Routier","",49.411307,1.033025,,,0,TCAR:ST:CROUT,1,
TCAR:CTAIG1,,"Châtaigniers","",49.383621,1.134299,,,0,TCAR:ST:CTAIG,0,
TCAR:CTAIG2,,"Châtaigniers","",49.383548,1.134218,,,0,TCAR:ST:CTAIG,0,
TCAR:CVICT0,,"Collège Saint-Victrice","",49.45942,1.112791,,,0,TCAR:ST:CVICT,0,
TCAR:CVICT1,,"Collège Saint-Victrice","",49.459158,1.112927,,,0,TCAR:ST:CVICT,0,
TCAR:CVOIE1,,"La Claire Voie","",49.397301,1.178895,,,0,TCAR:ST:CVOIE,0,
TCAR:CVOIE2,,"La Claire Voie","",49.398126,1.17704,,,0,TCAR:ST:CVOIE,0,
TCAR:DCARO0,,"Docteur Caron","",49.460594,1.110109,,,0,TCAR:ST:DCARO,1,
TCAR:DCARO1,,"Docteur Caron","",49.460024,1.109695,,,0,TCAR:ST:DCARO,1,
TCAR:DEBAR1,,"Débarquement","",49.433463,1.044552,,,0,TCAR:ST:DEBAR,0,
TCAR:DEBAR2,,"Débarquement","",49.433333,1.044562,,,0,TCAR:ST:DEBAR,0,
TCAR:DEBOI0,,"Deux Bois","",49.470855,1.063725,,,0,TCAR:ST:DEBOI,1,
TCAR:DEBOI1,,"Deux Bois","",49.471408,1.063145,,,0,TCAR:ST:DEBOI,1,
TCAR:DEGAU0,,"De Gaulle","",49.511886,1.038749,,,0,TCAR:ST:DEGAU,1,
TCAR:DEGAU1,,"De Gaulle","",49.51233,1.038453,,,0,TCAR:ST:DEGAU,1,
TCAR:DELAT0,,"Maréchal de Lattre","",49.460387,1.128761,,,0,TCAR:ST:DELAT,0,
TCAR:DELAT1,,"Maréchal de Lattre","",49.460089,1.12863,,,0,TCAR:ST:DELAT,0,
TCAR:DELBO1,,"Charlotte Delbo","",49.4241,1.069954,,,0,TCAR:ST:DELBO,1,
TCAR:DELBO2,,"Charlotte Delbo","",49.424333,1.070788,,,0,TCAR:ST:DELBO,1,
TCAR:DELVI1,,"Delvincourt","",49.452953,1.12833,,,0,TCAR:ST:DELVI,0,
TCAR:DELVI2,,"Delvincourt","",49.453348,1.127384,,,0,TCAR:ST:DELVI,0,
TCAR:DEMEU0,,"Demeures du Mesnil","",49.402605,1.146065,,,0,TCAR:ST:DEMEU,0,
TCAR:DEMEU1,,"Demeures du Mesnil","",49.402522,1.145874,,,0,TCAR:ST:DEMEU,0,
TCAR:DESCA1,,"Descamps","",49.454791,1.096095,,,0,TCAR:ST:DESCA,1,
TCAR:DESCH1,,"Deschamps","",49.450431,1.078453,,,0,TCAR:ST:DESCH,0,
TCAR:DEVIL3,,"Mairie de Déville","",49.470201,1.049321,,,0,TCAR:ST:DVILL,0,
TCAR:DEVIL4,,"Mairie de Déville","",49.470188,1.048881,,,0,TCAR:ST:DVILL,0,
TCAR:DIOCH3,,"Stade Diochon","",49.411893,1.071963,,,0,TCAR:ST:DIOCH,1,
TCAR:DIOCH4,,"Stade Diochon","",49.412419,1.073203,,,0,TCAR:ST:DIOCH,1,
TCAR:DIOCT1,,"Stade Diochon","",49.411956,1.072329,,,0,TCAR:ST:DIOCH,1,
TCAR:DIOCT2,,"Stade Diochon","",49.412044,1.072589,,,0,TCAR:ST:DIOCH,1,
TCAR:DLUNE1,,"Demi-Lune","",49.479286,1.047011,,,0,TCAR:ST:DLUNE,1,
TCAR:DLUNE2,,"Demi-Lune","",49.47991,1.047409,,,0,TCAR:ST:DLUNE,1,
TCAR:DLUNE3,,"Demi-Lune","",49.481523,1.048263,,,0,TCAR:ST:DLUNE,0,
TCAR:DLUNE4,,"Demi-Lune","",49.479674,1.047125,,,0,TCAR:ST:DLUNE,0,
TCAR:DLUNE7,,"Demi-Lune","",49.479838,1.047397,,,0,TCAR:ST:DLUNE,0,
TCAR:DLUNE8,,"Demi-Lune","",49.48124,1.048304,,,0,TCAR:ST:DLUNE,0,
TCAR:DMAIR1,,"Mairie de Darnétal","",49.440568,1.144865,,,0,TCAR:ST:DMAIR,1,
TCAR:DMAIR2,,"Mairie de Darnétal","",49.440667,1.144932,,,0,TCAR:ST:DMAIR,1,
TCAR:DMAIR3,,"Mairie de Darnétal","",49.440507,1.144617,,,0,TCAR:ST:DMAIR,0,
TCAR:DMAIR4,,"Mairie de Darnétal","",49.44062,1.144699,,,0,TCAR:ST:DMAIR,0,
TCAR:DMAIR5,,"Mairie de Darnétal","",49.440271,1.145508,,,0,TCAR:ST:DMAIR,0,
TCAR:DMAIR6,,"Mairie de Darnétal","",49.440461,1.145606,,,0,TCAR:ST:DMAIR,0,
TCAR:DOCRO1,,"Docteur Roux","",49.446514,1.031009,,,0,TCAR:ST:DOCRO,0,
TCAR:DOCRO2,,"Docteur Roux","",49.446675,1.031309,,,0,TCAR:ST:DOCRO,0,
TCAR:DOUAU1,,"Douaumont","",49.375377,1.108203,,,0,TCAR:ST:DOUAU,1,
TCAR:DOUAU2,,"Douaumont","",49.374827,1.106911,,,0,TCAR:ST:DOUAU,0,
TCAR:DRIVI1,,"Deux Rivières","",49.440284,1.128133,,,0,TCAR:ST:DRIVI,1,
TCAR:DRIVI2,,"Deux Rivières","",49.440452,1.127785,,,0,TCAR:ST:DRIVI,1,
TCAR:DRIVI3,,"Deux Rivières","",49.440728,1.127599,,,0,TCAR:ST:DRIVI,0,
TCAR:DRIVI4,,"Deux Rivières","",49.44086,1.129098,,,0,TCAR:ST:DRIVI,0,
TCAR:DRURO0,,"Ledru-Rollin","",49.42074,1.093256,,,0,TCAR:ST:DRURO,1,
TCAR:DRURO1,,"Ledru-Rollin","",49.420928,1.093224,,,0,TCAR:ST:DRURO,1,
TCAR:DU7971,,"797 Val de la Mare","",49.501388,0.866652,,,0,TCAR:ST:DU797,0,
TCAR:DU7972,,"797 Val de la Mare","",49.501441,0.866527,,,0,TCAR:ST:DU797,0,
TCAR:DUBAC1,,"Bac de Duclair","",49.481672,0.877243,,,0,TCAR:ST:DUBAC,0,
TCAR:DUBOC,,"Le Bocage","",49.485478,0.851279,,,0,TCAR:ST:DUBOC,0,
TCAR:DUCAT,,"Le Cat Rouge","",49.492349,0.8533,,,0,TCAR:ST:DUCAT,0,
TCAR:DUCHA1,,"Le Vaurouy Château","",49.488513,0.855507,,,0,TCAR:ST:DUCHA,0,
TCAR:DUCHE1,,"Chemin des Monts","",49.488133,0.865558,,,0,TCAR:ST:DUCHE,0,
TCAR:DUCLA,,"Le Claquemeure","",49.479689,0.860492,,,0,TCAR:ST:DUCLA,0,
TCAR:DUCOL,,"Collège Flaubert","",49.487128,0.883403,,,0,TCAR:ST:DUCOL,0,
TCAR:DUECO,,"École Malraux","",49.483892,0.878821,,,0,TCAR:ST:DUECO,0,
TCAR:DUFFA1,,"Dufay","",49.422339,1.080272,,,0,TCAR:ST:DUFFA,0,
TCAR:DUFFA2,,"Dufay","",49.422357,1.08003,,,0,TCAR:ST:DUFFA,0,
TCAR:DUFOU,,"La Fourche","",49.497607,0.879313,,,0,TCAR:ST:DUFOU,0,
TCAR:DUHAL,,"Le Halage","",49.475657,0.86655,,,0,TCAR:ST:DUHAL,0,
TCAR:DULAN1,,"L'Anerie","",49.486217,0.895151,,,0,TCAR:ST:DULAN,0,
TCAR:DULAN2,,"L'Anerie","",49.486099,0.894975,,,0,TCAR:ST:DULAN,0,
TCAR:DULES,,"Les Monts du Maupas","",49.492591,0.866478,,,0,TCAR:ST:DULES,0,
TCAR:DUMAU,,"Le Maupas - Ferme du Tronc","",49.494546,0.867677,,,0,TCAR:ST:DUMAU,0,
TCAR:DUMIN,,"Chemin du Claquemeure","",49.483655,0.860102,,,0,TCAR:ST:DUMIN,0,
TCAR:DUMOU,,"Chemin des Moulins","",49.479421,0.868731,,,0,TCAR:ST:DUMOU,0,
TCAR:DUNET1,,"Dunet","",49.419261,1.140624,,,0,TCAR:ST:DUNET,0,
TCAR:DUNET2,,"Dunet","",49.419057,1.139954,,,0,TCAR:ST:DUNET,0,
TCAR:DUPAR0,,"Duparc","",49.483313,1.052713,,,0,TCAR:ST:DUPAR,0,
TCAR:DUPAR1,,"Duparc","",49.483376,1.052477,,,0,TCAR:ST:DUPAR,0,
TCAR:DUPAU1,,"Saint-Paul","",49.469907,0.858417,,,0,TCAR:ST:DUPAU,0,
TCAR:DUPAU2,,"Saint-Paul","",49.469326,0.857937,,,0,TCAR:ST:DUPAU,0,
TCAR:DUREC,,"Durécu-Lavoisier","",49.443732,1.15051,,,0,TCAR:ST:DUREC,1,
TCAR:DUREC1,,"Durécu-Lavoisier","",49.445563,1.148552,,,0,TCAR:ST:DUREC,0,
TCAR:DUROU1,,"Route du Halage","",49.47121,0.860612,,,0,TCAR:ST:DUROU,0,
TCAR:DUROU2,,"Route du Halage","",49.471127,0.860463,,,0,TCAR:ST:DUROU,0,
TCAR:DUSAR,,"Sarraut","",49.48177,0.874234,,,0,TCAR:ST:DUSAR,0,
TCAR:DUSTA,,"Stade Maurice Chatel","",49.484689,0.871972,,,0,TCAR:ST:DUSTA,0,
TCAR:DUVAL,,"Val de la Mare","",49.501149,0.8603,,,0,TCAR:ST:DUVAL,0,
TCAR:DUVAU,,"Le Vaurouy","",49.48973,0.85219,,,0,TCAR:ST:DUVAU,0,
TCAR:DVILL1,,"Mairie de Déville","",49.469467,1.050346,,,0,TCAR:ST:DVILL,1,
TCAR:DVILL2,,"Mairie de Déville","",49.469512,1.050414,,,0,TCAR:ST:DVILL,1,
TCAR:EAUPL0,,"Eauplet","",49.427184,1.111928,,,0,TCAR:ST:EAUPL,0,
TCAR:EAUPL1,,"Eauplet","",49.428066,1.111814,,,0,TCAR:ST:EAUPL,0,
TCAR:EAUVI0,,"L'Eau Vive","",49.431247,1.160812,,,0,TCAR:ST:EAUVI,0,
TCAR:EAUVI1,,"L'Eau Vive","",49.431355,1.160879,,,0,TCAR:ST:EAUVI,0,
TCAR:EBLUM0,,"Ecole Léon Blum","",49.475609,1.051763,,,0,TCAR:ST:EBLUM,0,
TCAR:EBLUM1,,"Ecole Léon Blum","",49.47576,1.051826,,,0,TCAR:ST:EBLUM,0,
TCAR:EBRAN0,,"Collège Edouard Branly","",49.413515,1.055579,,,0,TCAR:ST:EBRAN,1,
TCAR:ECNOR0,,"Ecole Normale","",49.452685,1.100139,,,0,TCAR:ST:ECNOR,1,
TCAR:ECNOR1,,"Ecole Normale","",49.452536,1.100216,,,0,TCAR:ST:ECNOR,1,
TCAR:ECOLE1,,"École d'Architecture","",49.439223,1.13517,,,0,TCAR:ST:ECOLE,1,
TCAR:ECOLE2,,"École d'Architecture","",49.439303,1.135127,,,0,TCAR:ST:ECOLE,1,
TCAR:ECOLE3,,"École d'Architecture","",49.439411,1.136929,,,0,TCAR:ST:ECOLE,0,
TCAR:ECOLE4,,"École d'Architecture","",49.439273,1.136561,,,0,TCAR:ST:ECOLE,0,
TCAR:ECOMM0,,"Mairie de Saint-Martin-du-Vivier","",49.467609,1.161383,,,0,TCAR:ST:ECOMM,0,
TCAR:ECURE0,,"Ecureuil","",49.449614,1.02217,,,0,TCAR:ST:ECURE,0,
TCAR:ECURE1,,"Ecureuil","",49.449577,1.022046,,,0,TCAR:ST:ECURE,0,
TCAR:EDFCA0,,"EDF","",49.417591,1.016037,,,0,TCAR:ST:EDFCA,1,
TCAR:EDFCA1,,"EDF","",49.417927,1.016413,,,0,TCAR:ST:EDFCA,1,
TCAR:EGENE0,,"Ecole M. Genevoix","",49.359247,0.971856,,,0,TCAR:ST:EGENE,1,
TCAR:EGENE1,,"Ecole M. Genevoix","",49.359259,0.972549,,,0,TCAR:ST:EGENE,1,
TCAR:EGLAN1,,"Eglantines","",49.391917,1.091299,,,0,TCAR:ST:EGLAN,0,
TCAR:EGLAN2,,"Eglantines","",49.392172,1.090825,,,0,TCAR:ST:EGLAN,0,
TCAR:EGLGQ0,,"Eglise du Bourg","",49.41557,1.036758,,,0,TCAR:ST:EGLGQ,1,
TCAR:EGLGQ1,,"Eglise du Bourg","",49.415904,1.036915,,,0,TCAR:ST:EGLGQ,1,
TCAR:EGLIB1,,"Eglise de Notre-Dame-de-Bondeville","",49.485947,1.049118,,,0,TCAR:ST:EGLIB,0,
TCAR:EGLIB2,,"Eglise de Notre-Dame-de-Bondeville","",49.486035,1.049335,,,0,TCAR:ST:EGLIB,0,
TCAR:EGLII0,,"Eglise d'Isneauville","",49.498478,1.142441,,,0,TCAR:ST:EGLII,0,
TCAR:EGLII1,,"Eglise d'Isneauville","",49.498284,1.142749,,,0,TCAR:ST:EGLII,0,
TCAR:EGMON0,,"Eglise de Montmain","",49.409746,1.239524,,,0,TCAR:ST:EGMON,1,
TCAR:EGMON1,,"Eglise de Montmain","",49.409657,1.239677,,,0,TCAR:ST:EGMON,1,
TCAR:EGSAU0,,"Eglise de Saint-Aubin","",49.365491,1.158812,,,0,TCAR:ST:EGSAU,0,
TCAR:EGSAU1,,"Eglise de Saint-Aubin","",49.365858,1.158734,,,0,TCAR:ST:EGSAU,0,
TCAR:EGSER0,,"Église de Saint-Etienne","",49.383063,1.105729,,,0,TCAR:ST:EGSER,1,
TCAR:EGSER1,,"Église de Saint-Etienne","",49.383257,1.107183,,,0,TCAR:ST:EGSER,1,
TCAR:EGSMV0,,"Église de Saint-Martin","",49.471014,1.164159,,,0,TCAR:ST:EGSMV,0,
TCAR:EGSMV1,,"Église de Saint-Martin","",49.471106,1.164349,,,0,TCAR:ST:EGSMV,0,
TCAR:EGVDH0,,"Eglise du Val-de-la-Haye","",49.381015,1.00535,,,0,TCAR:ST:EGVDH,0,
TCAR:EGVDH1,,"Eglise du Val-de-la-Haye","",49.381171,1.005649,,,0,TCAR:ST:EGVDH,0,
TCAR:EHOUP0,,"Ecole d'Houppeville","",49.510799,1.075809,,,0,TCAR:ST:EHOUP,0,
TCAR:EHOUP1,,"Ecole d'Houppeville","",49.510423,1.075101,,,0,TCAR:ST:EHOUP,0,
TCAR:ELANG0,,"Ecole Langevin","",49.389296,1.092197,,,0,TCAR:ST:ELANG,1,
TCAR:ELANG1,,"Ecole Langevin","",49.38942,1.092226,,,0,TCAR:ST:ELANG,1,
TCAR:ELCHA1,,"Champ de Foire","",49.291154,1.014268,,,0,TCAR:ST:ELCHA,0,
TCAR:ELEGL1,,"Eglise Saint-Jean","",49.29179,1.003321,,,0,TCAR:ST:ELEGL,0,
TCAR:ELEGL2,,"Eglise Saint-Jean","",49.291963,1.003536,,,0,TCAR:ST:ELEGL,0,
TCAR:ELFRA1,,"Fraenckel","",49.289358,1.007643,,,0,TCAR:ST:ELFRA,0,
TCAR:ELFRA2,,"Fraenckel","",49.289103,1.007374,,,0,TCAR:ST:ELFRA,0,
TCAR:ELISA0,,"Lycée Elisa Lemonnier","",49.419716,1.060629,,,0,TCAR:ST:ELISA,1,
TCAR:ELISA1,,"Lycée Elisa Lemonnier","",49.419792,1.060999,,,0,TCAR:ST:ELISA,1,
TCAR:ELMOU1,,"Charles Mouchel","",49.289261,1.005337,,,0,TCAR:ST:ELMOU,0,
TCAR:ELMOU2,,"Charles Mouchel","",49.289086,1.005809,,,0,TCAR:ST:ELMOU,0,
TCAR:ELPOS1,,"La Poste","",49.289992,1.00323,,,0,TCAR:ST:ELPOS,0,
TCAR:ELPOS2,,"La Poste","",49.29009,1.003367,,,0,TCAR:ST:ELPOS,0,
TCAR:ELUAR0,,"Paul Eluard","",49.513175,1.079696,,,0,TCAR:ST:ELUAR,0,
TCAR:ELUAR1,,"Paul Eluard","",49.51352,1.080019,,,0,TCAR:ST:ELUAR,0,
TCAR:EMARI0,,"Ecole Marie","",49.483234,1.056884,,,0,TCAR:ST:EMARI,0,
TCAR:EMARI1,,"Ecole Marie","",49.483336,1.056092,,,0,TCAR:ST:EMARI,0,
TCAR:EMOUL0,,"Ecole Moulin","",49.49088,1.052779,,,0,TCAR:ST:EMOUL,0,
TCAR:EMOUL1,,"Ecole Moulin","",49.489545,1.051993,,,0,TCAR:ST:EMOUL,0,
TCAR:EP49R,,"49 Route d'Epinay","",49.517921,0.82187,,,0,TCAR:ST:EP49R,0,
TCAR:EPARG0,,"Epargne","",49.490766,1.042695,,,0,TCAR:ST:EPARG,1,
TCAR:EPARG1,,"Epargne","",49.489482,1.042741,,,0,TCAR:ST:EPARG,1,
TCAR:EPBRU,,"La Brunetterie","",49.518323,0.824521,,,0,TCAR:ST:EPBRU,0,
TCAR:EPCHA,,"Le Chalet","",49.535277,0.837685,,,0,TCAR:ST:EPCHA,0,
TCAR:EPECO,,"École d'Épinay","",49.525035,0.836868,,,0,TCAR:ST:EPECO,0,
TCAR:EPEGL,,"Eglise d'Épinay","",49.524878,0.835078,,,0,TCAR:ST:EPEGL,0,
TCAR:EPHAY1,,"Les Hayes 1","",49.530142,0.848794,,,0,TCAR:ST:EPHAY,0,
TCAR:EPHAY2,,"Les Hayes 2","",49.527709,0.849693,,,0,TCAR:ST:EPHAY,0,
TCAR:EPHAY3,,"Les Hayes 2","",49.527778,0.849429,,,0,TCAR:ST:EPHAY,0,
TCAR:EPINA0,,"Épinay","",49.4152,1.209513,,,0,TCAR:ST:EPINA,0,
TCAR:EPINA1,,"Épinay","",49.415238,1.208769,,,0,TCAR:ST:EPINA,1,
TCAR:EPINE0,,"Grande Epine","",49.397649,1.113454,,,0,TCAR:ST:EPINE,0,
TCAR:EPINE1,,"Grande Epine","",49.397733,1.113608,,,0,TCAR:ST:EPINE,0,
TCAR:EPLOR1,,"L'Orvason","",49.510787,0.851399,,,0,TCAR:ST:EPLOR,0,
TCAR:EPLOR2,,"L'Orvason 2","",49.512146,0.853747,,,0,TCAR:ST:EPLOR,0,
TCAR:EPQUE,,"La Queue du Chien","",49.539354,0.845476,,,0,TCAR:ST:EPQUE,0,
TCAR:EPROU,,"La Rouillerie","",49.526343,0.825057,,,0,TCAR:ST:EPROU,0,
TCAR:EPTOU,,"Tous Vents","",49.536136,0.848233,,,0,TCAR:ST:EPTOU,0,
TCAR:EQUEV,,"Ecole Mendès-France","",49.355563,1.189058,,,0,TCAR:ST:EQUEV,0,
TCAR:ESC_01,,"Escalator Place Foch","",49.442766,1.091275,,,0,TCAR:ST:PDJESC,0,
TCAR:ESC_02,,"Escalator Niveau intermédiaire extérieur","",49.442791,1.091054,,,0,TCAR:ST:PDJESC,0,
TCAR:ESC_03,,"Escalator Niveau intermédiaire intérieur","",49.442791,1.091054,,,0,TCAR:ST:PDJESC,0,
TCAR:ESC_04,,"Escalator Quai Station PDJ","",49.442672,1.090933,,,0,TCAR:ST:PDJESC,0,
TCAR:ESC_05,,"Escalator Hall Gare","",49.44829,1.093827,,,0,TCAR:ST:GARESC,0,
TCAR:ESC_06,,"Escalator Niveau inter. Gare","",49.44829,1.093827,,,0,TCAR:ST:GARESC,0,
TCAR:ESC_07,,"Escalator Quai Station Gare","",49.44829,1.093827,,,0,TCAR:ST:GARESC,0,
TCAR:ESIGE1,,"ESIGELEC","",49.384002,1.07839,,,0,TCAR:ST:ESIGE,0,
TCAR:ESIGE2,,"ESIGELEC","",49.384155,1.078386,,,0,TCAR:ST:ESIGE,0,
TCAR:ESNAR0,,"Mairie de Mesnil-Esnard","",49.412104,1.139083,,,0,TCAR:ST:ESNAR,1,
TCAR:ESNAR1,,"Mairie de Mesnil-Esnard","",49.412531,1.138702,,,0,TCAR:ST:ESNAR,1,
TCAR:ESPE1,,"INSPE - UniLaSalle","",49.466935,1.072561,,,0,TCAR:ST:ESPE,1,
TCAR:ESPE2,,"INSPE - UniLaSalle","",49.467039,1.07311,,,0,TCAR:ST:ESPE,1,
TCAR:ESSAR0,,"Rue des Essarts","",49.385487,1.141424,,,0,TCAR:ST:ESSAR,0,
TCAR:ESSAR1,,"Rue des Essarts","",49.385316,1.141378,,,0,TCAR:ST:ESSAR,0,
TCAR:EUGEN,,"E. Lacroix","",49.390546,0.930943,,,0,TCAR:ST:EUGEN,0,
TCAR:EUGEN2,,"E. Lacroix","",49.390351,0.931223,,,0,TCAR:ST:EUGEN,1,
TCAR:EUGEN3,,"E. Lacroix","",49.390749,0.931405,,,0,TCAR:ST:EUGEN,1,
TCAR:EUROP0,,"Europe","",49.427907,1.081574,,,0,TCAR:ST:EUROP,1,
TCAR:EUROP1,,"Europe","",49.428541,1.080785,,,0,TCAR:ST:EUROP,1,
TCAR:EVILL0,,"Ecole du Village","",49.441015,1.025339,,,0,TCAR:ST:EVILL,1,
TCAR:EVILL1,,"Ecole du Village","",49.440512,1.02615,,,0,TCAR:ST:EVILL,0,
TCAR:EVREU0,,"Evreux","",49.45938,1.129543,,,0,TCAR:ST:EVREU,1,
TCAR:EVREU1,,"Evreux","",49.459442,1.129445,,,0,TCAR:ST:EVREU,1,
TCAR:EWATT1,,"Eugénie Watteel","",49.410759,1.24572,,,0,TCAR:ST:EWATT,0,
TCAR:EWATT2,,"Eugénie Watteel","",49.410914,1.244278,,,0,TCAR:ST:EWATT,0,
TCAR:EXUPE3,,"Saint-Exupéry","",49.477173,1.100879,,,0,TCAR:ST:EXUPE,0,
TCAR:EXUPE4,,"Saint-Exupéry","",49.477619,1.100755,,,0,TCAR:ST:EXUPE,0,
TCAR:FAMET0,,"Famette","",49.443573,1.147096,,,0,TCAR:ST:FAMET,0,
TCAR:FAMET1,,"Famette","",49.443586,1.147523,,,0,TCAR:ST:FAMET,0,
TCAR:FAMIL0,,"Toit Familial","",49.401159,1.081357,,,0,TCAR:ST:FAMIL,1,
TCAR:FAMIL1,,"Toit Familial","",49.401293,1.081749,,,0,TCAR:ST:FAMIL,1,
TCAR:FAUQU0,,"Fauquet","",49.47149,1.042934,,,0,TCAR:ST:FAUQU,1,
TCAR:FAUQU1,,"Fauquet","",49.472055,1.042837,,,0,TCAR:ST:FAUQU,1,
TCAR:FDVAL1,,"Fond du Val","",49.451843,1.068591,,,0,TCAR:ST:FDVAL,1,
TCAR:FDVAL2,,"Fond du Val","",49.451716,1.068638,,,0,TCAR:ST:FDVAL,1,
TCAR:FERME0,,"Ancienne Ferme","",49.406573,1.165938,,,0,TCAR:ST:FERME,0,
TCAR:FERME1,,"Ancienne Ferme","",49.407344,1.164568,,,0,TCAR:ST:FERME,0,
TCAR:FERR20,,"Place Ferrer","",49.345906,1.095922,,,0,TCAR:ST:FERRE,1,
TCAR:FERR21,,"Place Ferrer","",49.345743,1.096325,,,0,TCAR:ST:FERRE,1,
TCAR:FERRE0,,"Place Ferrer","",49.34663,1.096001,,,0,TCAR:ST:FERRE,1,
TCAR:FERRE1,,"Place Ferrer","",49.346333,1.096008,,,0,TCAR:ST:FERRE,1,
TCAR:FLAMA0,,"Flamand","",49.434149,1.098951,,,0,TCAR:ST:FLAMA,1,
TCAR:FLAMA1,,"Flamand","",49.434304,1.099181,,,0,TCAR:ST:FLAMA,1,
TCAR:FLEUR0,,"Val Fleury","",49.444086,1.129157,,,0,TCAR:ST:VFLEU,0,
TCAR:FLOQU0,,"Floquet","",49.45766,1.119275,,,0,TCAR:ST:FLOQU,0,
TCAR:FLOQU1,,"Floquet","",49.457773,1.119796,,,0,TCAR:ST:FLOQU,0,
TCAR:FLORE0,,"Lycée Hôtelier IDS","",49.443999,1.017271,,,0,TCAR:ST:FLORE,0,
TCAR:FLORE1,,"Lycée Hôtelier IDS","",49.443425,1.018099,,,0,TCAR:ST:FLORE,0,
TCAR:FMARR0,,"Ferme des Marronniers","",49.368479,0.930172,,,0,TCAR:ST:FMARR,0,
TCAR:FMARR1,,"Ferme des Marronniers","",49.368462,0.930055,,,0,TCAR:ST:FMARR,0,
TCAR:FOLIO0,,"Foliot","",49.421285,1.063758,,,0,TCAR:ST:FOLIO,0,
TCAR:FOLIO1,,"Foliot","",49.421068,1.063611,,,0,TCAR:ST:FOLIO,0,
TCAR:FONC10,,"Capitaine Fonck","",49.396605,1.060268,,,0,TCAR:ST:FONCK,0,
TCAR:FONC21,,"Capitaine Fonck","",49.395564,1.062111,,,0,TCAR:ST:FONCK,0,
